id,title,content,processed_content,rating,sentiment_3_cls,sentiment_2_cls
16699228,Hài lòng,"Chuột đẹp, nhẹ dùng sướng, tiki giao nhanh",chuột đẹp nhẹ dùng sướng tiki giao nhanh,5,positive,positive
10567973,Cực kì hài lòng,"hàng y như hình, ngoài ra còn có thư cảm ơn của shop và món quà bé bé làm mình bất ngờ dữ luôn. tai nghe thiết bị còn được bao bọc riêng, kèm thêm 4 nút nhét tai và 1 kẹp. sau này sẽ ủng hộ shop dài dài",hàng y như hình ngoài ra còn có thư cảm ơn của cửa hàng và món quà bé bé làm mình bất ngờ dữ luôn tai nghe thiết bị còn được bao bọc riêng kèm thêm 4 nút nhét tai và 1 kẹp sau này sẽ ủng hộ cửa hàng dài dài,5,positive,positive
19539006,Cực kì hài lòng,Hàng tốt cảm giác gõ rất đã tay,hàng tốt cảm giác gõ rất đã tay,5,positive,positive
3962925,Hài lòng,"Hàng vận chuyển tốt. Tai nghe màu sắc trẻ trung, bắt mắt. Có dụng cụ hỗ trợ cuộn dây. Chất lượng âm thanh theo mình ở mức phổ thông. Cảm nhận chung là đủ sử dụng nhu cầu cơ bản. Chưa biết tuổi thọ thế nào thôi.",hàng vận chuyển tốt tai nghe màu sắc trẻ trung bắt mắt có dụng cụ hỗ trợ cuộn dây chất lượng âm thanh theo mình ở mức phổ thông cảm nhận chung là đủ sử dụng nhu cầu cơ bản chưa biết tuổi thọ thế nào thôi,4,positive,positive
15575617,Cực kì hài lòng,"Tặng sn cho bé thích lắm. Màu sắc đẹp, máy tốt so với giá tiền.
Shop tư vấn nhiệt tình, đóng gói cẩn thận, giao hàng nhanh.",tặng sn cho bé thích lắm màu sắc đẹp máy tốt so với giá tiền cửa hàng tư vấn nhiệt tình đóng gói cẩn thận giao hàng nhanh,5,positive,positive
14184857,Cực kì hài lòng,"Mình nhận chỉ có máy , ko có quà là túi Dell như mô tả, tiki check lại giúp mình",mình nhận chỉ có máy không có quà là túi dell như mô tả tiki check lại giúp mình,5,positive,positive
19480674,Cực kì hài lòng,"Chat luong san tot, dung voi hinh anh, be rat thik thanks, do g goi san pham dep",chất luong san tot dung voi hinh anh be rat thích thanks do g goi san pham đẹp,5,positive,positive
14587667,Cực kì hài lòng,"Dùng khá ngon, không được cái là hơi ồn mà vì là blue switch nên không thể nói gì thêm.  Nhưng với tầm giá này thì cảm giác gõ ở mức ổn nên bàn phím này đúng là quá ngon.",dùng khá ngon không được cái là hơi ồn mà vì là blue switch nên không thể nói gì thêm nhưng với tầm giá này thì cảm giác gõ ở mức ổn nên bàn phím này đúng là quá ngon,5,positive,positive
16111655,Hài lòng,tốt lắm rồi,tốt lắm rồi,4,positive,positive
9186506,Cực kì hài lòng,"Để đảm bảo an toàn phòng cháy, chữa cháy và thoát nạn, Bộ Công an khuyến cáo cá nhân, hộ gia đình: Không sắp xếp hàng hóa, vật dụng dễ cháy gần nguồn lửa, nguồn nhiệt; cẩn trọng khi đun nấu, thắp hương, đốt vàng mã, sạc các thiết bị điện, điện tử; ngắt các thiết bị điện khi không sử dụng; không tàng trữ chất cháy, nổ; không làm cản trở lối thoát nạn và có lối thoát nạn dự phòng; lắp đặt thiết bị báo cháy; trang bị phương tiện chữa cháy, thoát nạn như: Bình chữa cháy, búa, xà beng, thang dây, thang hạ chậm, mặt nạ phòng độc...; khi có cháy, nổ, sự cố, tai nạn gọi 114.",để đảm bảo an toàn phòng cháy chữa cháy và thoát nạn bộ công an khuyến cáo cá nhân hộ gia đình không sắp xếp hàng hóa vật dụng dễ cháy gần nguồn lửa nguồn nhiệt cẩn trọng khi đun nấu thắp hương đốt vàng mã sạc các thiết bị điện điện tử ngắt các thiết bị điện khi không sử dụng không tàng trữ chất cháy nổ không làm cản trở lối thoát nạn và có lối thoát nạn dự phòng lắp đặt thiết bị báo cháy trang bị phương tiện chữa cháy thoát nạn như bình chữa cháy búa xà beng thang dây thang hạ chậm mặt nạ phòng độc khi có cháy nổ sự cố tai nạn gọi 114,5,positive,positive
15084385,Cực kì hài lòng,Tai nghe ổn áp. Tiki giao nhanh. Tuyệt!,tai nghe ổn áp tiki giao nhanh tuyệt,5,positive,positive
19079952,Hài lòng,Giao hàng lâu nhưng cho 4 được rồi,giao hàng lâu nhưng cho 4 được rồi,4,positive,positive
17052699,Bình thường,"Chất lượng ổn,mẫu mã đẹp 👍",chất lượng ổn mẫu mã đẹp tích cực,3,neutral,positive
2674294,Dây mạng lỗi bấm sai chuẩn dây,"Mình mua 10 dây , mình kiểm tra  trong đó 5 dây xài được , còn 4 dây bị lỗi sai chuẩn dây nhưng vẫn sử dụng được trong máy vi tính (không sử dụng được trong thiết bị wifi POE hoặc Switch POE) vì đúng chuẩn 1,2,3,6 .  một dây hỏng luôn vì  dây số 6 .",mình mua 10 dây mình kiểm tra trong đó 5 dây xài được còn 4 dây bị lỗi sai chuẩn dây nhưng vẫn sử dụng được trong máy vi tính không sử dụng được trong thiết bị wifi poe hoặc switch poe vì đúng chuẩn 1 2 3 6 một dây hỏng luôn vì dây số 6,1,negative,negative
4094109,GIAO HÀNG KHÔNG ĐÚNG YÊU CẦU,Mình đặt 2 tai nghe (1 đen- 1 trắng) giao về cho mình thì mỗi cái tai nghe đen được bỏ trong hộp giấy còn tai nghe trắng thì để ngoài??? Hai cái là hai loại khác nhau luôn. Sản phẩm màu trắng  không giống với hình ảnh mình hoạ.,mình đặt 2 tai nghe 1 đen 1 trắng giao về cho mình thì mỗi cái tai nghe đen được bỏ trong hộp giấy còn tai nghe trắng thì để ngoài hai cái là hai loại khác nhau luôn sản phẩm màu trắng không giống với hình ảnh mình họa,2,negative,negative
9488580,Không hài lòng,đặt xanh dương sao lại giao mình xanh lá?,đặt xanh dương sao lại giao mình xanh lá,2,negative,negative
18572615,Cực kì hài lòng,"Bàn phím dùng cũng ổn, hợp lý trong tầm giá.",bàn phím dùng cũng ổn hợp lý trong tầm giá,5,positive,positive
15983341,Rất không hài lòng,nhà sản xuất quá ăn gian. dây cáp đề 25m nhưng thực tế chỉ 20m. cứ tưởng trên tiki bán đồ uy tín lắm chứ ai dè cũng như những trang khác. thiệt ko muốn vào đây mua lần sau. quá tệ!,nhà sản xuất quá ăn gian dây cáp đề 25m nhưng thực tế chỉ 20m cứ tưởng trên tiki bán đồ uy tín lắm chứ ai dè cũng như những trang khác thiệt không muốn vào đây mua lần sau quá tệ,1,negative,negative
14951306,Không hài lòng,mình đặt led tím mà nhận hàng là led trắng. thất vọng thiệt sự. được cái shop đóng gói hàng ổn,mình đặt led tím mà nhận hàng là led trắng thất vọng thiệt sự được cái cửa hàng đóng gói hàng ổn,2,negative,negative
11471210,Bình thường,Bàn phím đánh cũng oke đấy không quá ồn. Đèn thì cái sáng cái lập loè =)))) không phải 1-2 cái đâu mà nhiều nút lập loè lắm. Nói chung là dùng cơ bản thì oke ?,bàn phím đánh cũng ok đấy không quá ồn đèn thì cái sáng cái lập lòe không phải 1 2 cái đâu mà nhiều nút lập lòe lắm nói chung là dùng cơ bản thì ok,3,neutral,positive
18734252,Bình thường,"Chuột chỉ dùng cho văn phòng, chơi game ko được mượt",chuột chỉ dùng cho văn phòng chơi game không được mượt,3,neutral,positive
3296884,Không hài lòng,"kết nối điện thoại tin nhắn kém lúc được lúc ko,phần mềm chỉ để đồng bộ h cho đồng hồ,khó sử dụng",kết nối điện thoại tin nhắn kém lúc được lúc ko phần mềm chỉ để đồng bộ h cho đồng hồ khó sử dụng,2,negative,negative
17963744,Cực kì hài lòng,Soh xem lại dùm tôi sao có shop này giả mạo sohp,soh xem lại dùm tôi sao có cửa hàng này giả mạo sohp,5,positive,positive
11721097,Cực kì hài lòng,Đóng gói rất đẹp!,đóng gói rất đẹp,5,positive,positive
8945919,Cực kì hài lòng,Dùng khá là ok,dùng khá là ok,5,positive,positive
19783213,Cực kì hài lòng,"Cảm quan khá ổn, ko biết có bền không. Lắp sim xong cần khởi động lại đồng hồ để nhận được sim.

Shop phản hồi nhanh, tư vấn nhiệt tình",cảm quan khá ổn không biết có bền không lắp sim xong cần khởi động lại đồng hồ để nhận được sim cửa hàng phản hồi nhanh tư vấn nhiệt tình,5,positive,positive
12995136,Không hài lòng,"đã mua 1 cái tai nghe ở shop rồi, tai nghe ok, dây mạng bị nứt, trước khi giao hàng shop ko kiểm tra, ko hài lòng, yêu cầu đổi hàng ạ",đã mua 1 cái tai nghe ở cửa hàng rồi tai nghe ok dây mạng bị nứt trước khi giao hàng cửa hàng không kiểm tra không hài lòng yêu cầu đổi hàng ạ,2,negative,negative
19859981,Cực kì hài lòng,"Tiki: giao hàng nhanh, đầy đủ, nguyên vẹn.
5/5

Tai nghe: 
- Dùng tai nghe có dây đỡ phải kết nối và sạc. 
Mình không am hiểu lắm nên cứ mua Apple cho đồng bộ. 
- Nghe tiếng rõ, đều. 
- Gọi thoại ổn định, không bị đứt tiếng, ồn thì không lọc được vì loại này dòng thấp mà. 
- Âm lượng nhỏ hơn so với tai nghe khác mình đã dùng (samsung, lenovo, sony). 
- Đeo thời gian ngắn thì không sao, đeo hơn 30p là mình bắt đầu đau tai :( (có thể do nghe bé nên mình phải chỉnh mức âm lượng lên cao, lâu thì đau).  Uhm.... chắc mình sẽ tìm mua loại khác sau 😂
3.5/5",tiki giao hàng nhanh đầy đủ nguyên vẹn 55 tai nghe dùng tai nghe có dây đỡ phải kết nối và sạc mình không am hiểu lắm nên cứ mua apple cho đồng bộ nghe tiếng rõ đều gọi thoại ổn định không bị đứt tiếng ồn thì không lọc được vì loại này dòng thấp mà âm lượng nhỏ hơn so với tai nghe khác mình đã dùng samsung lenovo sony đeo thời gian ngắn thì không sao đeo hơn 30p là mình bắt đầu đau tai tiêu cực có thể do nghe bé nên mình phải chỉnh mức âm lượng lên cao lâu thì đau uhm chắc mình sẽ tìm mua loại khác sau tích cực 3 55,5,positive,positive
4918943,Cực kì hài lòng,"ship nhanh, hàng đẹp, mới dùng tạm ổn, phím ấn nhạy, nhẹ nhàng, êm.
hy vọng dùng bền",giao hàng nhanh hàng đẹp mới dùng tạm ổn phím ấn nhạy nhẹ nhàng êm hy vọng dùng bền,5,positive,positive
14592943,Rất không hài lòng,lừa à chuột không có màu lữa,lừa à chuột không có màu lữa,1,negative,negative
14842620,Cực kì hài lòng,"tôi thích chất lượng âm thanh của những chiếc tai nghe này. âm trầm thật tuyệt vời, vì vậy tôi đã mua 2 chiếc để làm quà cho hai con gái của mình. .",tôi thích chất lượng âm thanh của những chiếc tai nghe này âm trầm thật tuyệt vời vì vậy tôi đã mua 2 chiếc để làm quà cho hai con gái của mình,5,positive,positive
19161975,Cực kì hài lòng,"May moi 100%.Cám ỏn shop giao nhanh,Đúng nhủ shop giói thiệu.",may moi 100 cám ỏn cửa hàng giao nhanh đúng nhủ cửa hàng giói thiệu,5,positive,positive
2944499,"hộp dơ, móp, sản phẩm móp méo, cong queo","mới nhận hàng, thùng tiki không bị móp méo nhưng bên trong hộp của sản phẩm thì bụi dơ, sản phẩm bị móp méo, cong queo, chứng tỏ cố ý giao cho khách hàng bị lỗi.
tiki xem và cui lòng đổi lại dùm.",mới nhận hàng thùng tiki không bị móp méo nhưng bên trong hộp của sản phẩm thì bụi dơ sản phẩm bị móp méo cong queo chứng tỏ cố ý giao cho khách hàng bị lỗi tiki xem và cui lòng đổi lại dùm,2,negative,negative
12483833,Cực kì hài lòng,"shop giao rất nhanh, hành nguyên tem",cửa hàng giao rất nhanh hành nguyên tem,5,positive,positive
13108258,Cực kì hài lòng,"Sản phẩm y hình, đúng mô tả. Xài êm, cầm chắc tay. 
Tuy nhiên có chỗ bất tiện là mỗi lần sleep/tắt máy, khi mở lên lại đều phải chỉnh lại DPI. Với lại không có nút bật/tắt đèn led.",sản phẩm y hình đúng mô tả xài êm cầm chắc tay tuy nhiên có chỗ bất tiện là mỗi lần sleeptắt máy khi mở lên lại đều phải chỉnh lại dpi với lại không có nút bậttắt đèn led,5,positive,positive
2630793,Sản phẩm chất lượng,sản phẩm dùng tốt. dây dày chắc chắn. đóng gói bao bì kỹ lưỡng có kèm giấy bảo hành. khuyến khích đi chìm dây vì do dây lớn màu đen nên đi nổi sẽ hơi xấu không gian.,sản phẩm dùng tốt dây dày chắc chắn đóng gói bao bì kỹ lưỡng có kèm giấy bảo hành khuyến khích đi chìm dây vì do dây lớn màu đen nên đi nổi sẽ hơi xấu không gian,5,positive,positive
15790180,Cực kì hài lòng,"Đồng hồ đẹp, seal, pin 1 tuần, giao hàng siêu nhanh và cẩn thận, tuy nhiên bạn shipper lại không cho mình check số series tại chỗ",đồng hồ đẹp seal pin 1 tuần giao hàng siêu nhanh và cẩn thận tuy nhiên bạn shipper lại không cho mình check số series tại chỗ,5,positive,positive
9057993,Cực kì hài lòng,"Giá rẻ mà tiện lợi, có tem thương hiệu đầy đủ, đã lắp sim và nghe gọi ầm ầm có điều máy đang hết pin nên cần sạc thêm để trải nghiệp, nếu có gì cần hỗ trợ mình sẽ hỏi shop sau. shop hỏi đáp chu đáo, lịch sự. dùng thử 3 ngày nếu ổn sẽ mua thêm",giá rẻ mà tiện lợi có tem thương hiệu đầy đủ đã lắp sim và nghe gọi ầm ầm có điều máy đang hết pin nên cần sạc thêm để trải nghiệp nếu có gì cần hỗ trợ mình sẽ hỏi cửa hàng sau cửa hàng hỏi đáp chu đáo lịch sự dùng thử 3 ngày nếu ổn sẽ mua thêm,5,positive,positive
15904257,Hài lòng,"so với trải nghiệm mua bàn phím Mitsumi không được tốt kia thì bàn phím này như thiên thần, hiện đang viết bài đánh giá bằng bàn phím Fuhlen này, nút gõ êm, các nút đều ổn, không có gì để phàn nàn.

Đóng gói kỹ lưỡng, tiki giao hàng nhanh, hôm qua đặt trưa nay đã có.",so với trải nghiệm mua bàn phím mitsumi không được tốt kia thì bàn phím này như thiên thần hiện đang viết bài đánh giá bằng bàn phím fuhlen này nút gõ êm các nút đều ổn không có gì để phàn nàn đóng gói kỹ lưỡng tiki giao hàng nhanh hôm qua đặt trưa nay đã có,4,positive,positive
15328024,Cực kì hài lòng,"Sản phẩm thiết kế thể thao xịn xò. Kiểu dáng rất đẹp. Màn hình cảm ứng ngon. Loa to ổn. Định vị chính xác, còn có cả video call nửa. shop hướng dẫn gọi video cho mình trực tiếp thấy nhanh mà mình gọi hơi lâu chắc do nhà mình mạng hơi chậm. hihi. con mình rất thích do giao đúng vào ngày sinh nhật của nó,  shop này tốt đó",sản phẩm thiết kế thể thao xịn xò kiểu dáng rất đẹp màn hình cảm ứng ngon loa to ổn định vị chính xác còn có cả video call nửa cửa hàng hướng dẫn gọi video cho mình trực tiếp thấy nhanh mà mình gọi hơi lâu chắc do nhà mình mạng hơi chậm hihi con mình rất thích do giao đúng vào ngày sinh nhật của nó cửa hàng này tốt đó,5,positive,positive
13371159,Cực kì hài lòng,"Sản phẩm tốt, đóng gói rất chắc chắn.",sản phẩm tốt đóng gói rất chắc chắn,5,positive,positive
13261226,Bình thường,âm thanh ấm. sử dụng bình thường,âm thanh ấm sử dụng bình thường,3,neutral,positive
17832987,Không hài lòng,Dùng được hơn cũ rồi.... Cần sản phẩm mới chất lượng cao hơn,dùng được hơn cũ rồi cần sản phẩm mới chất lượng cao hơn,2,negative,negative
10863799,Hàng chuẩn - tốt,Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-Hàng chuẩn - tốt-,hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt hàng chuẩn tốt,5,positive,positive
18023562,Cực kì hài lòng,"Âm thanh ổn, màu giống ảnh , gói cực kĩ và ship nhanh",âm thanh ổn màu giống ảnh gói cực kĩ và giao hàng nhanh,5,positive,positive
12205331,Cực kì hài lòng,"Đang dịch mà giao trong 2 ngày, đóng gói cẩn thận và chất lượng sản phẩm ưng hơn mong đợi, có thể nói là ngon bổ rẻ, ko có nhu cầu cao hơn nên sẽ tiếp tục lựa chọn sản phẩm này trong những lần tiếp theo!",đang dịch mà giao trong 2 ngày đóng gói cẩn thận và chất lượng sản phẩm ưng hơn mong đợi có thể nói là ngon bổ rẻ không có nhu cầu cao hơn nên sẽ tiếp tục lựa chọn sản phẩm này trong những lần tiếp theo,5,positive,positive
2332927,"Chuột không dùng được, nghi ngờ về nguồn gốc hàng","Mình vừa nhận xong, cắm vào máy tính có nhận nhưng chỉ di được 1 chút là bắt đầu đơ, giật, KHÔNG SỬ DỤNG ĐƯỢC. 
- Thẻ Quy cách sp chính hãng in cẩu thả, nhòe chữ, sai chính tả.
- Tem dán không tô ngày tháng bán sp.
- Feed chuột dán lệch.
- Đèn chuột rất yếu (có thể so sánh con fulhen cũ)
- Tấm dán thông tin chuột không sắc nét, nhợt nhạt, không giống con cũ (nội dung đủ nhưng bố cục khác).
Tiki xử lý hỗ trợ đổi trả và XÁC ĐỊNH NGUỒN GỐC HÀNG HÓA đối với sản phẩm này giúp minh. SĐT ***",mình vừa nhận xong cắm vào máy tính có nhận nhưng chỉ di được 1 chút là bắt đầu đơ giật không sử dụng được thẻ quy cách sản phẩm chính hãng in cẩu thả nhòe chữ sai chính tả tem dán không tô ngày tháng bán sp feed chuột dán lệch đèn chuột rất yếu có thể so sánh con fulhen cũ tấm dán thông tin chuột không sắc nét nhợt nhạt không giống con cũ nội dung đủ nhưng bố cục khác tiki xử lý hỗ trợ đổi trả và xác định nguồn gốc hàng hóa đối với sản phẩm này giúp minh số điện thoại,1,negative,negative
19485130,Cực kì hài lòng,"HousesDsgn.com đã mua trang bị cho văn phòng, các anh em xài rất ok.",housesdsgn com đã mua trang bị cho văn phòng các anh em xài rất ok,5,positive,positive
17298753,Hài lòng,"Đóng hàng đẹp,mới dùng  nên chưa biết chất lượng, khi đánh bàn phím rất êm.",đóng hàng đẹp mới dùng nên chưa biết chất lượng khi đánh bàn phím rất êm,4,positive,positive
19851623,Cực kì hài lòng,"Sản phẩm nhìn bề ngoài đẹp, dây trông sin sò. Âm thanh nghe rõ to.",sản phẩm nhìn bề ngoài đẹp dây trông sin sò âm thanh nghe rõ to,5,positive,positive
14626456,Cực kì hài lòng,sử dụng tốt,sử dụng tốt,5,positive,positive
2961834,Sẩn phẩm trên Tiki Trading tốt và rẻ,"Mình mua bản Fenix 6 (47mm) Sapphire dây màu đen. Tiki trading giao đúng sản phẩm nhanh hơn dự kiến 1 ngày. Trước khi mua mình có tham khảo trên các web khác như giobien, phongvu nhưng đều mắc hơn, bên tiki rẻ hơn chừng 1.5tr. Thanh toán trước nên cũng hơi lo nhưng khi nhận được đồng hồ thì yên tâm. Đóng gói kỹ, còn nguyên seal FPT. Dùng được mấy ngày nay thấy ok.",mình mua bản fenix 6 47mm sapphire dây màu đen tiki trading giao đúng sản phẩm nhanh hơn dự kiến 1 ngày trước khi mua mình có tham khảo trên các web khác như giobien phongvu nhưng đều mắc hơn bên tiki rẻ hơn chừng 1 5tr thanh toán trước nên cũng hơi lo nhưng khi nhận được đồng hồ thì yên tâm đóng gói kỹ còn nguyên seal fpt dùng được mấy ngày nay thấy ok,5,positive,positive
16092671,Cực kì hài lòng,"Đeo vào sang vcl , nhưng mà đối với cái giá tiền này mình k đòi hỏi gì thêm , không biết có được bền hay không , hỏi shop thì shop khá nhiệt tình . Đổi được hình nền nha mọi người . Đóng gói cẩn thận  , đặt hôm trc hôm sau có luôn.",đeo vào sang vờ cờ lờ nhưng mà đối với cái giá tiền này mình không đòi hỏi gì thêm không biết có được bền hay không hỏi cửa hàng thì cửa hàng khá nhiệt tình đổi được hình nền nha mọi người đóng gói cẩn thận đặt hôm trước hôm sau có luôn,5,positive,positive
3610069,Không hài lòng,"Mình mới nhận được hàng, về nhà nghe thử thì một bên tai đã không nghe được, phải xoay dây qua lại thì mới nghe được cả hai bên. Hơi thất vọng một chút",mình mới nhận được hàng về nhà nghe thử thì một bên tai đã không nghe được phải xoay dây qua lại thì mới nghe được cả hai bên hơi thất vọng một chút,2,negative,negative
1503590,"Quá tệ, chuột cắm vào không nhận, chuột cũ, hộp cũ.","Sản phẩm mình mới nhận được phải nói là rất cũ, cắm vào máy thì k nhận mặc dù đã cài driver đầy đủ, thân chuột thì trầy xước, hộp thì cũ và móp méo. Đề nghị tiki kiểm tra hàng kĩ trước khi giao.",sản phẩm mình mới nhận được phải nói là rất cũ cắm vào máy thì không nhận mặc dù đã cài driver đầy đủ thân chuột thì trầy xước hộp thì cũ và móp méo đề nghị tiki kiểm tra hàng kĩ trước khi giao,1,negative,negative
18374565,Cực kì hài lòng,Gửi đi hàng triệu nụ cười để mang đến bắt đầu đầy hứng khởi cho ngày mới bạn nhé. Ngày mới vui vẻ!,gửi đi hàng triệu nụ cười để mang đến bắt đầu đầy hứng khởi cho ngày mới bạn nhé ngày mới vui vẻ,5,positive,positive
19413083,Cực kì hài lòng,"sản phẩm rất tốt y như mưu tả trên hình , các bạn nên mua nhé , chuột lê rất nhẹ và rất nhạy ạ , shp hàng còn nhanh nữa , c ơn shop rất nhiều về sản phẩm này ,lần sau mình sẽ ủng hộ nhiều sản phẩm khác nữa ạ",sản phẩm rất tốt y như mưu tả trên hình các bạn nên mua nhé chuột lê rất nhẹ và rất nhạy ạ shp hàng còn nhanh nữa chị ơn cửa hàng rất nhiều về sản phẩm này lần sau mình sẽ ủng hộ nhiều sản phẩm khác nữa ạ,5,positive,positive
19290222,Cực kì hài lòng,"giao hàng nhanh, tuy shop giao sai màu nhưng đã đổi trả rất nhanh chóng, dễ sử dụng, màn hình to, nhẹ, nghe điện thoại âm lượng tốt, còn nhiều chức năng mình chưa trải nghiệm, nếu để đồng hồ phát tiếng liên tục thì hơi nhanh hết pin, hài lòng",giao hàng nhanh tuy cửa hàng giao sai màu nhưng đã đổi trả rất nhanh chóng dễ sử dụng màn hình to nhẹ nghe điện thoại âm lượng tốt còn nhiều chức năng mình chưa trải nghiệm nếu để đồng hồ phát tiếng liên tục thì hơi nhanh hết pin hài lòng,5,positive,positive
3851880,Lần mua hàng này tôi hoàn toàn không hài lòng với TiKi.,"Chuột vừa mở hộp thì:
- Đầu thu nằm hổng chân lên trời.
- Feet chuột thì trầy trụa, bong tróc.
- Chỗ sạc thì đóng đầy bụi.
- S/N của chuột thì không trùng với hộp.",chuột vừa mở hộp thì đầu thu nằm hổng chân lên trời feet chuột thì trầy trụa bong tróc chỗ sạc thì đóng đầy bụi sn của chuột thì không trùng với hộp,1,negative,negative
9192456,Cực kì hài lòng,"Dây chắc chắn, cả 2 đầu đều đc bấm gọn, đẹp. Chỉ tội lúc mua mình ko đo trước nên lấy có 3m, thành ra lúc về cắm mới biết bị thiếu tí tẹo nữa ???",dây chắc chắn cả 2 đầu đều được bấm gọn đẹp chỉ tội lúc mua mình không đo trước nên lấy có 3m thành ra lúc về cắm mới biết bị thiếu tí tẹo nữa,5,positive,positive
17843440,Cực kì hài lòng,Giao hàng tương đối nhanh. Tuy nhiên giấy hướng dẫn không rõ ràng lắm nhưng shop trả lời rất nhiệt tình.,giao hàng tương đối nhanh tuy nhiên giấy hướng dẫn không rõ ràng lắm nhưng cửa hàng trả lời rất nhiệt tình,5,positive,positive
19481563,Hài lòng,"Không phải hàng Samsung, nghe chói, đành ngậm ngùi bỏ tiền ra mua đúng cái samsung khác",không phải hàng samsung nghe chói đành ngậm ngùi bỏ tiền ra mua đúng cái samsung khác,4,positive,positive
15482747,Cực kì hài lòng,xài tốt,xài tốt,5,positive,positive
2859628,Hàng giao không đúng hình ảnh mô tả không phải loại dây xuyên được qua,Bán hàng không đúng thì chỉ mất khách thôi hình ảnh và mô tả một đằng giao hàng một lẻo.......................................................................................::..........................................................................,bán hàng không đúng thì chỉ mất khách thôi hình ảnh và mô tả một đằng giao hàng một lẻo,1,negative,negative
18061882,Rất không hài lòng,"Đặt màu xanh trắng, giao màu hồng. Chat không phản hồi.",đặt màu xanh trắng giao màu hồng chất không phản hồi,1,negative,negative
10588631,Hài lòng,hàng đúng chất lượng,hàng đúng chất lượng,4,positive,positive
7508328,Cực kì hài lòng,sản phẩm khá tốt,sản phẩm khá tốt,5,positive,positive
15877237,Cực kì hài lòng,Nhìn hơi phèn nhưng vì giá thì chấp nhận thôi,nhìn hơi phèn nhưng vì giá thì chấp nhận thôi,5,positive,positive
9088790,Bình thường,"Dây màng bọc quá mỏng, chỗ đầu bấm rách thấy cả lõi trắng bên trong, bắt mạng thì chập chờn rớt tới rớt lui. Chắc rẻ quá nên vậy thôi. Xài thử mấy bữa mua dây khác.",dây màng bọc quá mỏng chỗ đầu bấm rách thấy cả lõi trắng bên trong bắt mạng thì chập chờn rớt tới rớt lui chắc rẻ quá nên vậy thôi xài thử mấy bữa mua dây khác,3,neutral,positive
17600894,Cực kì hài lòng,"sản phẩm tốt, chất lượng như hàng tặng kèm khi mua điện thoại",sản phẩm tốt chất lượng như hàng tặng kèm khi mua điện thoại,5,positive,positive
2197564,Cực kì hài lòng,Hàng giao tới thực sự là rẻ so với những gì nhận được. Chỉ mong Tiki luôn giữ chất lượng sản phẩm và dịch vụ như thế này là hài lòng rồi,hàng giao tới thực sự là rẻ so với những gì nhận được chỉ mong tiki luôn giữ chất lượng sản phẩm và dịch vụ như thế này là hài lòng rồi,5,positive,positive
15003340,Rất không hài lòng,ko hỗ trợ bàn phìm và chuột shop như l,không hỗ trợ bàn phìm và chuột cửa hàng như l,1,negative,negative
17180019,Cực kì hài lòng,các phím chức năng không giống quảng cáo lắm và chỗ cắm dây type c không giống vị trí so với mình tìm hiểu nhưng bàn phím hoạt động tốt kết nối nhanh không biết có hotswap không.,các phím chức năng không giống quảng cáo lắm và chỗ cắm dây type chị không giống vị trí so với mình tìm hiểu nhưng bàn phím hoạt động tốt kết nối nhanh không biết có hotswap không,5,positive,positive
13330873,Cực kì hài lòng,giao hàng nhanh mới đầu dùng khá nhạy không biết mai sau như nào nhưng đẹp,giao hàng nhanh mới đầu dùng khá nhạy không biết mai sau như nào nhưng đẹp,5,positive,positive
19789747,Cực kì hài lòng,Hàng chính hãng,hàng chính hãng,5,positive,positive
3487648,Cực kì hài lòng,"sản phẩm dùng ổn, thiết kế chắc chắn, phù hợp với người tay bé, nhưng con lăn hơi cảm giác hơi êm quá không tạo cảm giác chắc chắn, dùng được lâu hay không thời gian sẽ trả lời...",sản phẩm dùng ổn thiết kế chắc chắn phù hợp với người tay bé nhưng con lăn hơi cảm giác hơi êm quá không tạo cảm giác chắc chắn dùng được lâu hay không thời gian sẽ trả lời,5,positive,positive
